file_name,Tokens,ner_tags,Labels,number_of_tokens,Language,source,Label_counts,number_of_annotations,doi,sentence_id
88881.txt,"['Finally', ',', 'the', 'selection', 'includes', '85', 'studies', ',', 'out', 'of', 'which', '14', 'are', 'considered', 'as', 'basic', 'studies', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",18,en,OpenAgrar,Counter(),0,10.3220/DATA20231113122143-0,88881-9
88881.txt,"['In', 'the', 'dataset', 'presented', 'here', ',', 'all', 'included', 'studies', ',', 'their', 'extracted', 'data', '(', 'e.g.', ',', 'datasets', ',', 'data', 'source', ',', 'estimation', 'methods', ',', 'and', 'studies', 'periods', ')', ',', 'the', 'study', 'design', ',', 'as', 'well', 'as', 'the', 'drivers', 'of', 'forest', 'area', 'development', 'in', 'form', 'of', 'independent', 'variables', '(', 'the', 'latter', 'are', 'coded', 'with', 'numbers', 'indicating', 'the', 'type', 'of', 'influence', 'on', 'the', 'significance', 'level', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",65,en,OpenAgrar,Counter(),0,10.3220/DATA20231113122143-0,88881-10
88881.txt,"['[', '1', ']', 'Tandetzki', ',', 'J.', ';', 'Schier', ',', 'F.', ';', 'Köthke', ',', 'M.', ';', 'Weimar', ',', 'H.', '(', '2022', '):', 'An', 'evidence', 'and', 'gap', 'map', 'of', 'the', 'environmental', 'Kuznets', 'curve', 'and', 'the', 'forest', 'transition', 'hypothesis', 'for', 'estimating', 'forest', 'area', 'development', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-city', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",42,en,OpenAgrar,Counter({'city': 1}),1,10.3220/DATA20231113122143-0,88881-11
88881.txt,"['Environ', '.']","[0, 0]","['O', 'O']",2,fr,OpenAgrar,Counter(),0,10.3220/DATA20231113122143-0,88881-12
88881.txt,"['Res', '.']","[0, 0]","['O', 'O']",2,de,OpenAgrar,Counter(),0,10.3220/DATA20231113122143-0,88881-13
88881.txt,"['Lett', '.']","[0, 0]","['O', 'O']",2,sv,OpenAgrar,Counter(),0,10.3220/DATA20231113122143-0,88881-14
88881.txt,"['17', '(', '12', ')', ',', 'p.', '123005', '.']","[0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",8,tl,OpenAgrar,Counter(),0,10.3220/DATA20231113122143-0,88881-15
88881.txt,"['DOI', ':', '10.1088/1748', '-', '9326', '/', 'aca781', '.', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",9,es,OpenAgrar,Counter(),0,10.3220/DATA20231113122143-0,88881-16
94442.txt,"['Title', ':', '\n', 'Item', 'characteristics', 'of', 'marine', 'litter', 'at', 'the', 'seafloor', 'of', 'the', 'Baltic', 'Sea', '\n\n', 'Abstract', ':', '\n', 'Plastic', 'litter', 'items', '(', 'LI', ')', 'at', 'the', 'seafloor', 'of', 'the', 'Baltic', 'Sea', 'comprises', 'different', 'polymers', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-region', 'I-region', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-region', 'I-region', 'O', 'O', 'O', 'O']",36,en,OpenAgrar,Counter({'region': 2}),2,10.1594/PANGAEA.958427,94442-0
94442.txt,"['40', 'LI', 'were', 'collected', 'within', 'fishery', 'catches', 'by', 'bottom', 'trawling', 'during', 'three', 'cruises', 'in', '2020', 'and', '2021', 'and', 'analysed', 'for', 'their', 'polymer', 'types', 'using', 'attenuated', 'total', 'reflection', '-', 'Fourier', 'transform', 'infrared', '(', 'ATR', '-', 'FTIR', ')', 'spectroscopy', ',', 'performed', 'on', 'a', 'Spotlight', '400', 'FTIR', 'Imaging', 'System', '(', 'PerkinElmer', 'Inc.', ',', 'Waltham', ',', 'USA', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'B-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",55,en,OpenAgrar,Counter({'startTime': 2}),2,10.1594/PANGAEA.958427,94442-1
94442.txt,"['The', 'resulting', 'spectra', 'were', 'compared', 'against', 'reference', 'spectra', 'databases', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",10,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.958427,94442-2
94442.txt,"['Just', 'LI', 'spectra', 'showing', 'correlation', 'factors', 'above', '0.90', 'compared', 'to', 'the', 'reference', 'spectra', 'were', 'included', 'in', 'the', 'evaluation', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",19,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.958427,94442-3
94442.txt,"['Polymer', 'type', 'of', 'plastic', 'LI', 'under', 'investigation', 'could', 'be', 'attributed', 'to', 'six', 'different', 'polymer', 'groups', ':', 'Polyethylene', '(', 'PE', ')', ',', 'polyamide', '(', 'PA', ')', ',', 'polypropylene', '(', 'PP', ')', ',', 'polyvinylchloride', '(', 'PVC', ')', ',', 'polyester', '(', 'PES', ')', 'and', 'polyethylene', 'terephthalate', '(', 'PET', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",47,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.958427,94442-4
94442.txt,"['PE', 'was', 'the', 'most', 'frequently', 'identified', 'polymer', 'representing', '59', '%', 'of', 'all', 'plastic', 'items', 'under', 'investigation', '-', 'followed', 'by', 'PA', '(', '17', '%', ')', ',', 'PP', '(', '12', '%', ')', ',', 'PVC', '(', '7', '%', ')', 'and', 'PES', '(', '3', '%', ')', '.', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",44,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.958427,94442-5
94515.txt,"['Title', ':', '\n', 'Holzfaser', '-', 'Einblasdämmstoff', '(', 'Durchschnitt', 'DE', '):', 'ÖKOBAUDAT', 'Version', '2023', '-', 'I', 'vom', '15.06.2023', '\n\n', 'Abstract', ':', '\n', 'Repräsentativer', 'Ökobilanzdatensatz', 'für', 'Holzfaser', '-', 'Einblasdämmstoff', 'gemäß', 'EN', '15804:2012+A2:2019', 'Methode', ':', 'ISO', 'EN', '14040:2006', ',', 'EN', '15804:2012+A2:2019', 'Dateiformat', ':', 'ILCD', '-', 'Format', 'und', 'EPD', '-', 'Datenformaterweiterungen', 'v1.2', 'ÖKOBAUDAT', 'UUID', ':', '5bfeefee', '-', 'ad4c-474e-8efe', '-', 'fbed20dc776a', 'Empfohlene', 'Zitierung', ':', 'Janke', 'S', ',', 'Möller', 'F', ',', 'Rüter', 'S', '(', '2023', ')', 'Holzfaser', '-', 'Einblasdämmstoff', '(', 'Durchschnitt', 'DE', ')', ',', 'In', ':', 'ÖKOBAUDAT', ',', 'Version', '2023', '-', 'I', 'vom', '15.06.2023', ',', 'Bundesministerium', 'für', 'Wohnen', ',', 'Stadtentwicklung', 'und', 'Bauwesen', '(', 'BMWSB', ')', ',', 'www.oekobaudat.de', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",102,de,OpenAgrar,Counter(),0,10.3220/DATA20240319093728-0,94515-0
76472.txt,"['Title', ':', '\n', 'z', '-', 'Werte', 'der', 'Indikatorausprägungen', 'der', 'Untersuchungslandkreise', 'und', '-gemeinden', 'nach', 'Integrationsdimensionen', '\n\n', 'Abstract', ':', '\n', 'Wir', 'analysieren', 'sozioökonomische', 'Unterschiede', 'zwischen', 'den', 'untersuchten', 'Landkreisen', 'und', 'Gemeinden', ',', 'die', 'wir', 'als', 'integrationsrelevant', 'annehmen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",35,de,OpenAgrar,Counter(),0,10.3220/DATA20211214144807,76472-0
76472.txt,"['Dabei', 'werden', 'die', 'jeweiligen', 'Ausgangsbedingungen', 'in', 'den', 'acht', 'von', 'Ager', 'und', 'Strang', '(', '2008', ')', 'identifizierten', 'Integrationsdimensionen', 'anhand', 'von', '20', 'Indikatoren', 'ermittelt', 'und', 'verglichen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",25,de,OpenAgrar,Counter(),0,10.3220/DATA20211214144807,76472-1
76472.txt,"['Die', 'verwendeten', 'Indikatoren', 'wurden', 'entsprechend', 'den', 'Gemeinden', 'sowie', 'für', 'den', 'angehörigen', 'Landkreis', 'als', 'z', '-', 'transformierte', 'Werte', 'dargestellt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",19,de,OpenAgrar,Counter(),0,10.3220/DATA20211214144807,76472-2
76472.txt,"['Farbliche', 'Pfeile', 'markieren', 'über-', 'bzw', '.']","[0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O']",6,de,OpenAgrar,Counter(),0,10.3220/DATA20211214144807,76472-3
76472.txt,"['unterdurchschnittliche', 'Werteausprägungen', '.', '\n\n']","[0, 0, 0, 0]","['O', 'O', 'O', 'O']",4,de,OpenAgrar,Counter(),0,10.3220/DATA20211214144807,76472-4
41699.txt,"['Title', ':', '\n', 'Microsatellite', 'marker', 'data', 'of', 'Patellifolia', 'patellaris', ',', 'P.', 'procumbens', 'and', 'P.', 'webbiana', '\n\n', 'Abstract', ':', '\n', 'Microsatellite', 'primers', 'were', 'developed', 'to', 'promote', 'studies', 'on', 'the', 'patterns', 'of', 'genetic', 'diversity', 'within', 'Patellifolia', 'patellaris', 'and', 'the', 'relationship', 'between', 'the', 'three', 'species', 'of', 'the', 'genus', 'Patellifolia', '.']","[0, 0, 0, 0, 0, 0, 0, 15, 16, 0, 15, 16, 0, 15, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-cropSpecies', 'I-cropSpecies', 'O', 'B-cropSpecies', 'I-cropSpecies', 'O', 'B-cropSpecies', 'I-cropSpecies', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-cropSpecies', 'I-cropSpecies', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-cropSpecies', 'O']",47,en,OpenAgrar,Counter({'cropSpecies': 5}),5,10.5073/20180816-152451,41699-0
41699.txt,"['The', 'genomic', 'sequence', 'from', 'Patellifolia', 'procumbens', 'was', 'screened', 'for', 'SSRs', 'and', '3648', 'SSRs', 'were', 'identified', '.']","[0, 0, 0, 0, 15, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'B-cropSpecies', 'I-cropSpecies', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",16,en,OpenAgrar,Counter({'cropSpecies': 1}),1,10.5073/20180816-152451,41699-1
41699.txt,"['A', 'subset', 'of', '53', 'SSR', 'markers', 'was', 'validated', 'of', 'which', '25', 'proved', 'to', 'be', 'polymorphic', 'in', 'the', 'three', 'species', 'except', 'for', 'the', 'P.', 'webbiana', '-', 'specific', 'marker', 'JKIPat16', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Crops', 'I-Crops', 'O', 'O', 'O', 'O', 'O']",29,en,OpenAgrar,Counter({'Crops': 1}),1,10.5073/20180816-152451,41699-2
41699.txt,"['A', 'detailed', 'description', 'of', 'the', 'marker', 'including', 'GenBank', 'accession', 'numbers', 'was', 'published', 'by', 'Nachtigall', 'et', 'al', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",17,en,OpenAgrar,Counter(),0,10.5073/20180816-152451,41699-3
41699.txt,"['(', '2016', ')', 'Applications', 'in', 'Plant', 'Sciences', '4(8):1600040', '(', 'DOI', ':', '10.3732', '/', 'apps.1600040', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",16,en,OpenAgrar,Counter(),0,10.5073/20180816-152451,41699-4
41699.txt,"['The', 'SSR', 'markers', 'were', 'applied', 'to', 'study', 'the', 'genetic', 'differentiation', 'between', 'P.', 'patellaris', 'as', 'well', 'as', 'P.', 'procumbens/']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 0, 15, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-cropSpecies', 'I-cropSpecies', 'O', 'O', 'O', 'B-cropSpecies', 'O']",18,en,OpenAgrar,Counter({'cropSpecies': 2}),2,10.5073/20180816-152451,41699-5
41699.txt,"['P.', 'webbiana', 'occurrences', 'sampled', 'on', 'the', 'Iberian', 'Peninsula', ',', 'Madeira', ',', 'the', 'Canary', 'Islands', 'and', 'the', 'Cape', 'Verde', 'Islands', '(', 'Frese', 'et', 'al', '.', ',', '2017', ',']","[15, 16, 0, 0, 0, 0, 21, 22, 0, 21, 0, 0, 21, 22, 0, 0, 21, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0]","['B-cropSpecies', 'I-cropSpecies', 'O', 'O', 'O', 'O', 'B-region', 'I-region', 'O', 'B-region', 'O', 'O', 'B-region', 'I-region', 'O', 'O', 'B-region', 'I-region', 'I-region', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",27,en,OpenAgrar,"Counter({'region': 4, 'cropSpecies': 1})",5,10.5073/20180816-152451,41699-6
41699.txt,"['Euphytica', '213:187', '(', 'DOI', ':', '10.1007', '/', 's10681', '-', '017', '-', '1942', '-', '0', ')', ',', 'Frese', 'et', 'al', '.', ',', '2018', 'accepted', ')', '.', '\n ']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",26,en,OpenAgrar,Counter(),0,10.5073/20180816-152451,41699-7
41699.txt,"['The', 'marker', 'set', 'was', 'used', 'to', 'study', 'genetic', 'diversity', 'and', 'genetic', 'differentiation', 'within', 'the', 'species', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",16,en,OpenAgrar,Counter(),0,10.5073/20180816-152451,41699-8
41699.txt,"['SSR', 'data', 'presented', 'in', 'excel', 'file', 'were', 'generated', 'by', 'JKI', 'in', 'Quedlinburg', ',', 'Germany', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 23, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-city', 'O', 'B-country', 'O']",15,en,OpenAgrar,"Counter({'city': 1, 'country': 1})",2,10.5073/20180816-152451,41699-9
41699.txt,"['P.', 'patellaris', 'plants', 'were', 'sampled', 'at', '26', 'localities', 'in', '2015', ',', 'analysed', 'using', '24', 'SSR', 'markers', ',', 'the', 'raw', 'data', 'were', 'binned', 'and', 'statistically', 'analysed', 'in', '2016', '-', '2017', '.']","[15, 16, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 9, 0]","['B-cropSpecies', 'I-cropSpecies', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'B-endTime', 'O']",30,en,OpenAgrar,"Counter({'startTime': 2, 'cropSpecies': 1, 'endTime': 1})",4,10.5073/20180816-152451,41699-10
41699.txt,"['The', 'first', 'data', 'sheet', 'contains', 'information', 'on', '581', 'plants', 'in', 'total', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",12,en,OpenAgrar,Counter(),0,10.5073/20180816-152451,41699-11
41699.txt,"['P.', 'procumbens', ',', 'P.', 'webbiana', 'were', 'sampled', 'in', 'the', 'same', 'year', 'at', '7', 'locations', ',', 'analysed', 'using', '22', 'SSR', 'markers', ',', 'the', 'raw', 'data', 'were', 'binned', 'and', 'statistically', 'analysed', 'in', '2016', '-', '2017', '.']","[15, 16, 0, 15, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 9, 0]","['B-cropSpecies', 'I-cropSpecies', 'O', 'B-cropSpecies', 'I-cropSpecies', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'B-endTime', 'O']",34,en,OpenAgrar,"Counter({'cropSpecies': 2, 'startTime': 1, 'endTime': 1})",4,10.5073/20180816-152451,41699-12
41699.txt,"['The', 'second', 'data', 'sheet', 'contains', 'information', 'on', '172', 'plants', 'in', 'total', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",12,en,OpenAgrar,Counter(),0,10.5073/20180816-152451,41699-13
41699.txt,"['Both', 'dataset', 'include', 'null', 'alleles', 'which', 'are', 'coded', 'as', '“', '999', '”', '.', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",14,en,OpenAgrar,Counter(),0,10.5073/20180816-152451,41699-14
62742.txt,"['Title', ':', '\n', 'Demonstrationsvorhaben', '„', 'Einnetzen', 'von', 'Obstkulturen', 'zum', 'Schutz', 'gegen', 'die', 'Kirschessigfliege', '(', 'Drosophila', 'suzukii', ')', '“', ':', 'Förderkennzeichen', ':', '2815MD010', ';', 'Ergebnisse', 'des', 'dritten', 'Projektjahres', '2019', ';', 'Berichtszeitraum', '1', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'O', 'O', 'O']",32,de,OpenAgrar,Counter({'startTime': 1}),1,,62742-0
62742.txt,"['März', '2019', '–', '29', '.']","[0, 0, 0, 9, 0]","['O', 'O', 'O', 'B-endTime', 'O']",5,de,OpenAgrar,Counter({'endTime': 1}),1,,62742-1
62742.txt,"['Februar', '2020', '\n\n', 'Abstract', ':', '\n', 'Not', 'Found', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",9,en,OpenAgrar,Counter(),0,,62742-2
89235.txt,"['Title', ':', '\n', 'Data', 'set', ':', 'blank', 'values', 'from', 'heubach', 'dustmeter', '-', 'testing', 'sugar', 'beets', '\n\n', 'Abstract', ':', '\n', 'With', 'the', 'Heubach', 'method', 'free', 'floating', 'dust', 'of', 'treated', 'seeds', 'can', 'be', 'measured', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-cropSpecies', 'I-cropSpecies', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",33,en,OpenAgrar,Counter({'cropSpecies': 1}),1,10.5073/20230822-113751-0,89235-0
89235.txt,"['The', 'Heubach', 'value', 'is', 'used', 'as', 'an', 'indicator', 'for', 'seed', 'quality', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",12,en,OpenAgrar,Counter(),0,10.5073/20230822-113751-0,89235-1
